product_id,software_name,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link
futurex-vectera-plus,Futurex Vectera Plus,FIPS 140-3,4085,Futurex,GSP3000 Hardware Security Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-11-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4085
gmail-google-workspace,Gmail / Google Workspace,ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
gmail-google-workspace,Gmail / Google Workspace,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
gmail-google-workspace,Gmail / Google Workspace,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
gmail-google-workspace,Gmail / Google Workspace,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
go-stdlib-crypto-mlkem,Go stdlib crypto/mlkem,ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
go-stdlib-crypto-mlkem,Go stdlib crypto/mlkem,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
go-stdlib-crypto-mlkem,Go stdlib crypto/mlkem,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
go-stdlib-crypto-mlkem,Go stdlib crypto/mlkem,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
google-alts,Google ALTS,ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
google-alts,Google ALTS,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
google-alts,Google ALTS,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
google-alts,Google ALTS,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
google-chrome,Google Chrome,ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
google-chrome,Google Chrome,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
google-chrome,Google Chrome,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
google-chrome,Google Chrome,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
google-cloud-cdn,Google Cloud CDN,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
google-cloud-cdn,Google Cloud CDN,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
google-cloud-cdn,Google Cloud CDN,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
google-cloud-hsm,Google Cloud HSM,ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
google-cloud-hsm,Google Cloud HSM,FIPS 140-3,4700,"Marvell Semiconductor, Inc.",NITROXIII CNN35XX-NFBE HSM Family,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-05-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4700
google-cloud-hsm,Google Cloud HSM,FIPS 140-3,4703,"Marvell Semiconductor, Inc.",Marvell LS2 HSM Family,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-06-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4703
google-cloud-hsm,Google Cloud HSM,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
google-cloud-hsm,Google Cloud HSM,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
google-cloud-hsm,Google Cloud HSM,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
google-cloud-kms,Google Cloud KMS,ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
google-cloud-kms,Google Cloud KMS,FIPS 140-3,4652,"Google, LLC",Cr50 U2F Cryptographic Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-11-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4652
google-cloud-kms,Google Cloud KMS,FIPS 140-3,4799,"Google, LLC",Look-aside Cryptography and Compression Engine (LCE),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4799
google-cloud-kms,Google Cloud KMS,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
google-cloud-kms,Google Cloud KMS,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
google-cloud-kms,Google Cloud KMS,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
google-cloud-kms-cloud-gateway,Google Cloud KMS (Cloud Gateway),ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
google-cloud-kms-cloud-gateway,Google Cloud KMS (Cloud Gateway),FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
google-cloud-kms-cloud-gateway,Google Cloud KMS (Cloud Gateway),FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
google-cloud-kms-cloud-gateway,Google Cloud KMS (Cloud Gateway),FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
google-cloud-platform-gcp,Google Cloud Platform (GCP),ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
google-cloud-platform-gcp,Google Cloud Platform (GCP),FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
google-cloud-platform-gcp,Google Cloud Platform (GCP),FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
google-cloud-platform-gcp,Google Cloud Platform (GCP),FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
google-gke,Google GKE,FIPS 140-3,4652,"Google, LLC",Cr50 U2F Cryptographic Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-11-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4652
google-gke,Google GKE,FIPS 140-3,4799,"Google, LLC",Look-aside Cryptography and Compression Engine (LCE),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4799
google-gke,Google GKE,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
google-gke,Google GKE,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
google-gke,Google GKE,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
google-opentitan,Google OpenTitan,ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
google-opentitan,Google OpenTitan,FIPS 140-3,4367,"Google, LLC.",Titan-D Chip,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-11-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4367
google-opentitan,Google OpenTitan,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
google-opentitan,Google OpenTitan,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
google-opentitan,Google OpenTitan,FIPS 140-3,5166,"Google, LLC.",Titan-BPN Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5166
google-opentitan,Google OpenTitan,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
google-tink,Google Tink,ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
google-tink,Google Tink,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
google-tink,Google Tink,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
google-tink,Google Tink,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
hp-enterprise-printers-pqc,HP Enterprise Printers PQC,FIPS 140-3,5124,HP Inc.,HPI Crypto Module for Java,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5124
hp-enterprise-printers-pqc,HP Enterprise Printers PQC,FIPS 140-3,5198,HP Inc.,HP Endpoint Security Controller Cryptographic Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5198
hp-enterprise-printers-pqc,HP Enterprise Printers PQC,FIPS 140-3,5199,HP Inc,HP Anyware Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5199
hpe-alletra-mp,HPE Alletra MP,FIPS 140-3,5011,"Hewlett Packard, Inc.",HP Poly Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-04-29,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5011
hpe-alletra-mp,HPE Alletra MP,FIPS 140-3,5148,Hewlett Packard Enterprise,HPE Java Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5148
hpe-alletra-mp,HPE Alletra MP,FIPS 140-3,5152,HPE Aruba Networking,HPE Aruba Networking AOS-CX Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-02-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5152
hpe-proliant-gen12,HPE ProLiant Gen12,FIPS 140-3,5011,"Hewlett Packard, Inc.",HP Poly Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-04-29,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5011
hpe-proliant-gen12,HPE ProLiant Gen12,FIPS 140-3,5148,Hewlett Packard Enterprise,HPE Java Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5148
hpe-proliant-gen12,HPE ProLiant Gen12,FIPS 140-3,5152,HPE Aruba Networking,HPE Aruba Networking AOS-CX Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-02-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5152
huawei-pqc-network-security,Huawei PQC Network Security,FIPS 140-3,4235,"Huawei Technologies CO., Ltd.",Huawei EulerOS 2.0 OpenSSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4235
huawei-pqc-network-security,Huawei PQC Network Security,FIPS 140-3,4261,"Huawei Technologies Co., Ltd.",HSSD_V6 Series,HSS,FIPS 140-3 L3,Active,2022-07-08,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4261
i4p-trident-hsm,I4P Trident HSM,Common Criteria,cc-trident-version-3-1-3-z5zm,I4P-informatikai Kft. (I4P Informatics Ltd.) (Scheme: IT),Trident version 3.1.3,SPHINCS+,"EAL4+,ALC_FLR.3,AVA_VAN.5",Active,2024-04-16,https://www.commoncriteriaportal.org/files/epfiles/st_trident_313_v3.5.pdf
i4p-trident-hsm,I4P Trident HSM,Common Criteria,cc-trident-version-3-2-3-8xdv,I4P-informatikai Kft. (I4P Informatics Ltd.) (Scheme: IT),Trident version 3.2.3,"ML-KEM, ML-DSA, SLH-DSA, SPHINCS+","EAL4+,ALC_FLR.3,AVA_VAN.5",Active,2025-08-04,https://www.commoncriteriaportal.org/files/epfiles/st_trident_323_v.4.1.pdf
ibm-aspera,IBM Aspera,FIPS 140-3,4755,IBM Corporation,IBM® Crypto for C,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4755
ibm-aspera,IBM Aspera,FIPS 140-3,4789,IBM,IBM DataPower FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4789
ibm-aspera,IBM Aspera,FIPS 140-3,4889,IBM,AIX FIPS Crypto Provider for OpenSSL 3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4889
ibm-cloud-hsm-utimaco,IBM Cloud HSM (Utimaco),ACVP,A7400,Utimaco IS GmbH,Lattice Module - ML,"ML-DSA, ML-KEM",,Active,2025-09-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20181
ibm-cloud-hsm-utimaco,IBM Cloud HSM (Utimaco),ACVP,A7401,Utimaco IS GmbH,Stateful hash based Module - HBS,LMS,,Active,2025-09-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20182
ibm-cloud-hsm-utimaco,IBM Cloud HSM (Utimaco),FIPS 140-3,3886,Utimaco IS GmbH,CryptoServer CSe-Series,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3886
ibm-cloud-hsm-utimaco,IBM Cloud HSM (Utimaco),FIPS 140-3,3925,Utimaco IS GmbH,CryptoServer Se-Series Gen2,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-05-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3925
ibm-cloud-hsm-utimaco,IBM Cloud HSM (Utimaco),FIPS 140-3,4151,Utimaco IS GmbH,u.trust Anchor,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-02-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4151
ibm-cloud-hsm-utimaco,IBM Cloud HSM (Utimaco),FIPS 140-3,4992,Utimaco Inc.,Atalla Cryptographic Subsystem (ACS),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-03-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4992
ibm-db2,IBM Db2,FIPS 140-3,4755,IBM Corporation,IBM® Crypto for C,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4755
